Ride_ID,Timestamp,Month,Pickup_Location,Dropoff_Location,Fare_NPR,Payment_Method,Weather,Is_Peak_Hour,Is_Bottleneck_Zone,Driver_Rating,Ride_Status
3508,8/30/2026 20:09,August,Kalanki,Bhaktapur-Suryabinayak,334,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3509,7/14/2026 7:01,July,Balaju,Thamel,172,Esewa,Cloudy,0,0,4.4,Completed
3510,7/4/2026 17:57,July,Putalisadak,Koteshwor,525,Cash,Heavy Monsoon Rain,1,1,,Canceled
3511,7/22/2026 17:08,July,Kalanki,Koteshwor,520,Esewa,Heavy Monsoon Rain,1,1,,Canceled
3512,7/2/2026 20:59,July,Kalanki,Lalitpur-Jhamsikhel,460,Esewa,Heavy Monsoon Rain,0,1,,Canceled
3513,6/13/2026 16:27,June,Bhaktapur-Suryabinayak,Thamel,455,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
3514,6/1/2026 9:15,June,Lalitpur-Jhamsikhel,Thamel,235,Khalti,Clear,1,0,,Canceled
3515,8/30/2026 5:20,August,Thamel,Kalanki,366,Fonepay,Cloudy,0,1,4.5,Completed
3516,7/11/2026 12:06,July,Kalanki,Koteshwor,518,Esewa,Heavy Monsoon Rain,0,1,4.2,Completed
3517,8/22/2026 5:04,August,Balaju,Chabahil,329,Cash,Heavy Monsoon Rain,0,1,,Canceled
3518,7/24/2026 2:48,July,Chabahil,Kalanki,406,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3519,8/19/2026 23:53,August,Koteshwor,Bhaktapur-Suryabinayak,367,Fonepay,Cloudy,0,1,3.8,Completed
3520,7/29/2026 1:12,July,Lalitpur-Jhamsikhel,Putalisadak,378,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
3521,7/10/2026 8:54,July,Balaju,Chabahil,361,Cash,Heavy Monsoon Rain,0,1,4.2,Completed
3522,6/4/2026 14:47,June,Putalisadak,Balaju,329,Fonepay,Heavy Monsoon Rain,0,0,4,Completed
3523,6/9/2026 0:44,June,Balaju,Thamel,222,Khalti,Heavy Monsoon Rain,0,0,4.7,Completed
3524,8/17/2026 2:50,August,Balaju,Bhaktapur-Suryabinayak,422,Cash,Heavy Monsoon Rain,0,0,3.6,Completed
3525,8/28/2026 7:42,August,Chabahil,Balaju,160,Khalti,Cloudy,0,1,3.9,Completed
3526,7/20/2026 6:16,July,Kalanki,Bhaktapur-Suryabinayak,421,Cash,Heavy Monsoon Rain,0,1,,Canceled
3527,8/5/2026 0:22,August,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,235,Cash,Heavy Monsoon Rain,0,0,4,Completed
3528,7/28/2026 8:17,July,Putalisadak,Bhaktapur-Suryabinayak,345,Khalti,Heavy Monsoon Rain,0,0,4.4,Completed
3529,6/15/2026 12:03,June,Balaju,Putalisadak,169,Esewa,Heavy Monsoon Rain,0,0,3.6,Completed
3530,6/2/2026 18:15,June,Kalanki,Putalisadak,481,Khalti,Heavy Monsoon Rain,1,1,,Canceled
3531,7/10/2026 3:34,July,Lalitpur-Jhamsikhel,Kalanki,274,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3532,6/23/2026 2:51,June,Kalanki,Putalisadak,441,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3533,7/21/2026 5:49,July,Kalanki,Chabahil,324,Khalti,Cloudy,0,1,4.5,Completed
3534,7/6/2026 20:44,July,Kalanki,Putalisadak,126,Esewa,Clear,0,1,3.7,Completed
3535,7/12/2026 5:38,July,Bhaktapur-Suryabinayak,Kalanki,264,Esewa,Cloudy,0,1,4.5,Completed
3536,8/30/2026 19:13,August,Thamel,Putalisadak,383,Fonepay,Cloudy,1,0,4.6,Completed
3537,6/17/2026 6:03,June,Thamel,Bhaktapur-Suryabinayak,382,Esewa,Heavy Monsoon Rain,0,0,3.9,Completed
3538,6/3/2026 16:58,June,Kalanki,Balaju,479,Esewa,Cloudy,1,1,3.6,Completed
3539,8/17/2026 17:30,August,Kalanki,Bhaktapur-Suryabinayak,239,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
3540,8/26/2026 22:07,August,Koteshwor,Bhaktapur-Suryabinayak,326,Khalti,Heavy Monsoon Rain,0,1,,Canceled
3541,6/11/2026 2:12,June,Chabahil,Balaju,313,Esewa,Cloudy,0,1,,Canceled
3542,6/13/2026 3:21,June,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,144,Khalti,Cloudy,0,0,4,Completed
3543,7/22/2026 7:11,July,Koteshwor,Kalanki,190,Esewa,Heavy Monsoon Rain,0,1,3.9,Completed
3544,7/29/2026 21:43,July,Chabahil,Koteshwor,392,Cash,Heavy Monsoon Rain,0,1,,Canceled
3545,6/29/2026 19:57,June,Balaju,Bhaktapur-Suryabinayak,471,Cash,Cloudy,1,0,4.2,Completed
3546,7/5/2026 11:45,July,Lalitpur-Jhamsikhel,Chabahil,193,Esewa,Clear,1,1,,Canceled
3547,8/8/2026 21:57,August,Chabahil,Putalisadak,224,Fonepay,Heavy Monsoon Rain,0,1,4.2,Completed
3548,6/9/2026 9:24,June,Koteshwor,Balaju,317,Khalti,Cloudy,1,1,,Canceled
3549,8/13/2026 8:26,August,Balaju,Putalisadak,459,Esewa,Heavy Monsoon Rain,0,0,3.7,Completed
3550,7/23/2026 5:15,July,Bhaktapur-Suryabinayak,Putalisadak,121,Esewa,Cloudy,0,0,,Canceled
3551,7/17/2026 7:00,July,Chabahil,Putalisadak,157,Esewa,Clear,0,1,4.6,Completed
3552,7/9/2026 0:08,July,Bhaktapur-Suryabinayak,Thamel,172,Esewa,Heavy Monsoon Rain,0,0,,Canceled
3553,6/28/2026 12:33,June,Putalisadak,Kalanki,146,Khalti,Clear,0,1,4.1,Completed
3554,6/6/2026 12:25,June,Thamel,Lalitpur-Jhamsikhel,309,Cash,Clear,0,0,3.6,Completed
3555,8/7/2026 20:05,August,Putalisadak,Chabahil,253,Cash,Heavy Monsoon Rain,0,1,3.5,Completed
3556,6/28/2026 18:02,June,Koteshwor,Chabahil,409,Cash,Heavy Monsoon Rain,1,1,,Canceled
3557,8/21/2026 0:09,August,Bhaktapur-Suryabinayak,Koteshwor,254,Cash,Cloudy,0,1,4,Completed
3558,8/28/2026 6:49,August,Balaju,Putalisadak,502,Khalti,Heavy Monsoon Rain,0,0,,Canceled
3559,8/29/2026 19:23,August,Thamel,Balaju,365,Cash,Heavy Monsoon Rain,1,0,5,Completed
3560,6/6/2026 1:39,June,Putalisadak,Kalanki,499,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3561,7/15/2026 15:59,July,Lalitpur-Jhamsikhel,Putalisadak,351,Khalti,Heavy Monsoon Rain,0,0,4.7,Completed
3562,8/20/2026 18:08,August,Kalanki,Thamel,448,Khalti,Heavy Monsoon Rain,1,1,,Canceled
3563,8/28/2026 9:59,August,Bhaktapur-Suryabinayak,Koteshwor,237,Cash,Cloudy,1,1,4.3,Completed
3564,8/20/2026 17:07,August,Putalisadak,Chabahil,296,Khalti,Clear,1,1,3.9,Completed
3565,7/7/2026 10:25,July,Putalisadak,Koteshwor,525,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
3566,6/20/2026 3:31,June,Balaju,Kalanki,328,Khalti,Clear,0,1,4.1,Completed
3567,7/1/2026 13:06,July,Putalisadak,Balaju,389,Fonepay,Heavy Monsoon Rain,0,0,4.3,Completed
3568,6/4/2026 14:00,June,Lalitpur-Jhamsikhel,Thamel,335,Fonepay,Cloudy,0,0,4.9,Completed
3569,7/22/2026 0:08,July,Thamel,Chabahil,429,Cash,Heavy Monsoon Rain,0,1,,Canceled
3570,8/4/2026 11:01,August,Koteshwor,Thamel,207,Fonepay,Heavy Monsoon Rain,1,1,3.6,Completed
3571,6/30/2026 21:46,June,Koteshwor,Lalitpur-Jhamsikhel,235,Esewa,Heavy Monsoon Rain,0,1,4,Completed
3572,6/7/2026 11:33,June,Balaju,Lalitpur-Jhamsikhel,528,Cash,Heavy Monsoon Rain,1,0,3.7,Completed
3573,7/3/2026 9:04,July,Thamel,Koteshwor,470,Khalti,Heavy Monsoon Rain,1,1,,Canceled
3574,7/27/2026 18:16,July,Kalanki,Putalisadak,433,Esewa,Heavy Monsoon Rain,1,1,,Canceled
3575,7/17/2026 6:06,July,Bhaktapur-Suryabinayak,Putalisadak,205,Esewa,Heavy Monsoon Rain,0,0,,Canceled
3576,7/11/2026 23:29,July,Koteshwor,Bhaktapur-Suryabinayak,452,Cash,Heavy Monsoon Rain,0,1,4.2,Completed
3577,7/9/2026 22:25,July,Thamel,Lalitpur-Jhamsikhel,445,Khalti,Heavy Monsoon Rain,0,0,,Canceled
3578,6/16/2026 17:15,June,Thamel,Chabahil,331,Esewa,Clear,1,1,,Canceled
3579,8/20/2026 21:35,August,Balaju,Thamel,435,Cash,Heavy Monsoon Rain,0,0,4.5,Completed
3580,6/7/2026 5:15,June,Balaju,Putalisadak,165,Esewa,Cloudy,0,0,4.3,Completed
3581,7/2/2026 0:51,July,Koteshwor,Bhaktapur-Suryabinayak,284,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3582,6/4/2026 19:23,June,Putalisadak,Thamel,392,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
3583,6/25/2026 4:44,June,Balaju,Koteshwor,317,Fonepay,Heavy Monsoon Rain,0,1,4.3,Completed
3584,7/22/2026 9:16,July,Kalanki,Chabahil,482,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
3585,7/1/2026 5:52,July,Putalisadak,Balaju,312,Esewa,Cloudy,0,0,4.4,Completed
3586,8/15/2026 20:11,August,Lalitpur-Jhamsikhel,Koteshwor,362,Esewa,Cloudy,0,1,,Canceled
3587,7/1/2026 19:59,July,Chabahil,Koteshwor,326,Khalti,Heavy Monsoon Rain,1,1,,Canceled
3588,6/6/2026 4:15,June,Chabahil,Kalanki,248,Cash,Clear,0,1,4.5,Completed
3589,6/1/2026 2:27,June,Thamel,Koteshwor,366,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3590,7/8/2026 4:13,July,Lalitpur-Jhamsikhel,Thamel,196,Cash,Cloudy,0,0,4.8,Completed
3591,6/2/2026 21:30,June,Bhaktapur-Suryabinayak,Balaju,163,Khalti,Clear,0,0,4,Completed
3592,7/5/2026 22:21,July,Chabahil,Lalitpur-Jhamsikhel,484,Cash,Heavy Monsoon Rain,0,1,,Canceled
3593,7/12/2026 13:36,July,Koteshwor,Chabahil,183,Fonepay,Cloudy,0,1,,Canceled
3594,6/4/2026 0:45,June,Putalisadak,Balaju,245,Khalti,Cloudy,0,0,3.8,Completed
3595,6/20/2026 5:49,June,Putalisadak,Bhaktapur-Suryabinayak,185,Fonepay,Cloudy,0,0,4.2,Completed
3596,7/30/2026 14:13,July,Thamel,Kalanki,530,Esewa,Heavy Monsoon Rain,0,1,,Canceled
3597,8/29/2026 1:25,August,Putalisadak,Chabahil,187,Esewa,Heavy Monsoon Rain,0,1,4.9,Completed
3598,7/27/2026 0:13,July,Bhaktapur-Suryabinayak,Kalanki,438,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3599,6/5/2026 10:39,June,Bhaktapur-Suryabinayak,Koteshwor,245,Khalti,Clear,1,1,,Canceled
3600,8/20/2026 9:05,August,Kalanki,Putalisadak,462,Esewa,Heavy Monsoon Rain,1,1,,Canceled
3601,6/7/2026 4:57,June,Balaju,Chabahil,342,Cash,Cloudy,0,1,4.2,Completed
3602,7/17/2026 16:10,July,Putalisadak,Thamel,323,Esewa,Heavy Monsoon Rain,1,0,4.1,Completed
3603,6/1/2026 13:53,June,Chabahil,Kalanki,343,Cash,Heavy Monsoon Rain,0,1,4.6,Completed
3604,6/25/2026 16:42,June,Bhaktapur-Suryabinayak,Putalisadak,330,Esewa,Clear,1,0,4.9,Completed
3605,6/10/2026 9:36,June,Balaju,Chabahil,478,Khalti,Cloudy,1,1,,Canceled
3606,8/22/2026 18:13,August,Koteshwor,Bhaktapur-Suryabinayak,478,Fonepay,Cloudy,1,1,4.6,Completed
3607,8/9/2026 22:17,August,Koteshwor,Thamel,137,Esewa,Cloudy,0,1,4.4,Completed
3608,8/19/2026 10:52,August,Bhaktapur-Suryabinayak,Kalanki,293,Khalti,Clear,1,1,,Canceled
3609,6/19/2026 13:49,June,Putalisadak,Chabahil,185,Fonepay,Cloudy,0,1,,Canceled
3610,6/17/2026 23:14,June,Lalitpur-Jhamsikhel,Thamel,260,Cash,Heavy Monsoon Rain,0,0,,Canceled
3611,6/13/2026 5:45,June,Koteshwor,Putalisadak,403,Cash,Heavy Monsoon Rain,0,1,4.4,Completed
3612,8/11/2026 10:14,August,Lalitpur-Jhamsikhel,Kalanki,204,Cash,Clear,1,1,3.8,Completed
3613,7/28/2026 13:47,July,Chabahil,Koteshwor,385,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3614,8/3/2026 9:11,August,Chabahil,Thamel,605,Esewa,Heavy Monsoon Rain,1,1,4.6,Completed
3615,8/29/2026 15:04,August,Chabahil,Koteshwor,489,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3616,8/7/2026 20:34,August,Balaju,Kalanki,268,Khalti,Clear,0,1,3.6,Completed
3617,8/6/2026 1:24,August,Koteshwor,Putalisadak,250,Fonepay,Clear,0,1,4.4,Completed
3618,7/18/2026 12:19,July,Balaju,Bhaktapur-Suryabinayak,448,Khalti,Heavy Monsoon Rain,0,0,3.5,Completed
3619,8/26/2026 10:32,August,Putalisadak,Bhaktapur-Suryabinayak,436,Esewa,Heavy Monsoon Rain,1,0,,Canceled
3620,8/12/2026 12:12,August,Thamel,Kalanki,277,Esewa,Heavy Monsoon Rain,0,1,,Canceled
3621,6/26/2026 12:51,June,Koteshwor,Kalanki,268,Cash,Heavy Monsoon Rain,0,1,,Canceled
3622,7/24/2026 2:24,July,Putalisadak,Koteshwor,170,Cash,Cloudy,0,1,4.1,Completed
3623,7/16/2026 10:46,July,Balaju,Bhaktapur-Suryabinayak,340,Esewa,Cloudy,1,0,4,Completed
3624,8/25/2026 16:25,August,Bhaktapur-Suryabinayak,Chabahil,632,Khalti,Heavy Monsoon Rain,1,1,,Canceled
3625,7/16/2026 3:11,July,Lalitpur-Jhamsikhel,Thamel,260,Esewa,Cloudy,0,0,,Canceled
3626,6/1/2026 0:03,June,Putalisadak,Lalitpur-Jhamsikhel,408,Esewa,Heavy Monsoon Rain,0,0,,Canceled
3627,8/6/2026 13:51,August,Chabahil,Thamel,302,Cash,Cloudy,0,1,,Canceled
3628,6/10/2026 13:24,June,Bhaktapur-Suryabinayak,Chabahil,174,Khalti,Cloudy,0,1,3.7,Completed
3629,7/3/2026 9:16,July,Koteshwor,Balaju,352,Esewa,Clear,1,1,3.5,Completed
3630,6/26/2026 6:33,June,Putalisadak,Lalitpur-Jhamsikhel,179,Esewa,Heavy Monsoon Rain,0,0,4.3,Completed
3631,6/30/2026 10:52,June,Balaju,Putalisadak,197,Cash,Clear,1,0,4.2,Completed
3632,7/2/2026 13:12,July,Kalanki,Bhaktapur-Suryabinayak,359,Khalti,Heavy Monsoon Rain,0,1,3.7,Completed
3633,6/28/2026 16:41,June,Putalisadak,Kalanki,243,Fonepay,Heavy Monsoon Rain,1,1,4.7,Completed
3634,7/13/2026 23:03,July,Thamel,Kalanki,155,Khalti,Cloudy,0,1,3.8,Completed
3635,8/25/2026 18:00,August,Putalisadak,Bhaktapur-Suryabinayak,471,Cash,Cloudy,1,0,4.4,Completed
3636,8/13/2026 15:08,August,Lalitpur-Jhamsikhel,Chabahil,257,Fonepay,Cloudy,0,1,,Canceled
3637,6/15/2026 6:23,June,Putalisadak,Lalitpur-Jhamsikhel,176,Khalti,Heavy Monsoon Rain,0,0,3.9,Completed
3638,6/6/2026 14:13,June,Bhaktapur-Suryabinayak,Balaju,371,Esewa,Cloudy,0,0,,Canceled
3639,7/9/2026 16:00,July,Bhaktapur-Suryabinayak,Thamel,421,Fonepay,Heavy Monsoon Rain,1,0,4.5,Completed
3640,7/14/2026 18:53,July,Kalanki,Chabahil,204,Esewa,Heavy Monsoon Rain,1,1,,Canceled
3641,6/22/2026 22:39,June,Lalitpur-Jhamsikhel,Chabahil,142,Fonepay,Cloudy,0,1,4.7,Completed
3642,6/12/2026 11:58,June,Chabahil,Thamel,166,Khalti,Clear,1,1,,Canceled
3643,7/30/2026 6:54,July,Lalitpur-Jhamsikhel,Koteshwor,236,Cash,Cloudy,0,1,3.6,Completed
3644,7/27/2026 21:29,July,Balaju,Chabahil,496,Esewa,Heavy Monsoon Rain,0,1,4,Completed
3645,7/17/2026 3:42,July,Lalitpur-Jhamsikhel,Kalanki,358,Esewa,Heavy Monsoon Rain,0,1,,Canceled
3646,8/27/2026 16:46,August,Chabahil,Koteshwor,639,Cash,Heavy Monsoon Rain,1,1,4.3,Completed
3647,6/17/2026 19:20,June,Putalisadak,Bhaktapur-Suryabinayak,226,Khalti,Clear,1,0,4.4,Completed
3648,6/21/2026 7:41,June,Thamel,Koteshwor,135,Esewa,Clear,0,1,,Canceled
3649,8/22/2026 11:46,August,Putalisadak,Bhaktapur-Suryabinayak,265,Khalti,Clear,1,0,4.2,Completed
3650,8/1/2026 9:59,August,Thamel,Kalanki,283,Esewa,Cloudy,1,1,,Canceled
3651,8/29/2026 0:24,August,Putalisadak,Koteshwor,164,Fonepay,Clear,0,1,4.1,Completed
3652,8/7/2026 2:29,August,Chabahil,Thamel,315,Fonepay,Cloudy,0,1,,Canceled
3653,7/17/2026 10:36,July,Lalitpur-Jhamsikhel,Thamel,435,Cash,Clear,1,0,,Canceled
3654,6/20/2026 7:08,June,Balaju,Bhaktapur-Suryabinayak,324,Fonepay,Heavy Monsoon Rain,0,0,4.5,Completed
3655,6/16/2026 14:39,June,Kalanki,Chabahil,330,Fonepay,Heavy Monsoon Rain,0,1,4.2,Completed
3656,8/13/2026 1:02,August,Putalisadak,Chabahil,488,Khalti,Heavy Monsoon Rain,0,1,,Canceled
3657,6/8/2026 21:56,June,Lalitpur-Jhamsikhel,Balaju,348,Esewa,Cloudy,0,0,4.4,Completed
3658,8/30/2026 8:04,August,Balaju,Thamel,280,Esewa,Clear,0,0,,Canceled
3659,7/11/2026 6:37,July,Koteshwor,Balaju,351,Cash,Clear,0,1,4.6,Completed
3660,7/30/2026 16:04,July,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,482,Cash,Heavy Monsoon Rain,1,0,,Canceled
3661,8/3/2026 19:03,August,Lalitpur-Jhamsikhel,Chabahil,266,Esewa,Cloudy,1,1,,Canceled
3662,7/22/2026 17:13,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,561,Esewa,Heavy Monsoon Rain,1,0,,Canceled
3663,6/27/2026 16:01,June,Chabahil,Kalanki,421,Esewa,Clear,1,1,3.6,Completed
3664,7/1/2026 18:25,July,Koteshwor,Chabahil,174,Cash,Cloudy,1,1,,Canceled
3665,8/20/2026 10:47,August,Koteshwor,Bhaktapur-Suryabinayak,258,Cash,Clear,1,1,4.9,Completed
3666,8/22/2026 17:33,August,Putalisadak,Balaju,244,Cash,Cloudy,1,0,,Canceled
3667,6/4/2026 20:52,June,Balaju,Kalanki,445,Esewa,Heavy Monsoon Rain,0,1,,Canceled
3668,8/31/2026 19:02,August,Koteshwor,Kalanki,243,Esewa,Cloudy,1,1,3.8,Completed
3669,6/19/2026 18:35,June,Chabahil,Lalitpur-Jhamsikhel,304,Fonepay,Clear,1,1,3.9,Completed
3670,8/30/2026 16:42,August,Putalisadak,Bhaktapur-Suryabinayak,598,Khalti,Heavy Monsoon Rain,1,0,,Canceled
3671,6/6/2026 7:45,June,Bhaktapur-Suryabinayak,Kalanki,519,Esewa,Heavy Monsoon Rain,0,1,,Canceled
3672,7/12/2026 14:32,July,Putalisadak,Balaju,303,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
3673,7/14/2026 11:44,July,Balaju,Kalanki,588,Esewa,Heavy Monsoon Rain,1,1,,Canceled
3674,7/1/2026 23:06,July,Chabahil,Balaju,239,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3675,7/12/2026 10:21,July,Kalanki,Putalisadak,586,Khalti,Heavy Monsoon Rain,1,1,,Canceled
3676,8/26/2026 1:22,August,Chabahil,Putalisadak,364,Cash,Cloudy,0,1,4.4,Completed
3677,8/26/2026 23:14,August,Lalitpur-Jhamsikhel,Putalisadak,254,Khalti,Cloudy,0,0,3.6,Completed
3678,7/18/2026 16:34,July,Thamel,Kalanki,362,Cash,Cloudy,1,1,,Canceled
3679,6/9/2026 9:56,June,Balaju,Kalanki,336,Cash,Heavy Monsoon Rain,1,1,,Canceled
3680,6/30/2026 20:50,June,Bhaktapur-Suryabinayak,Balaju,221,Cash,Clear,0,0,4.1,Completed
3681,7/27/2026 3:20,July,Putalisadak,Balaju,194,Cash,Heavy Monsoon Rain,0,0,4.4,Completed
3682,7/27/2026 14:39,July,Balaju,Lalitpur-Jhamsikhel,268,Cash,Heavy Monsoon Rain,0,0,,Canceled
3683,6/30/2026 20:19,June,Lalitpur-Jhamsikhel,Chabahil,269,Esewa,Cloudy,0,1,3.9,Completed
3684,7/31/2026 18:51,July,Lalitpur-Jhamsikhel,Kalanki,571,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
3685,7/25/2026 9:52,July,Kalanki,Koteshwor,300,Esewa,Cloudy,1,1,,Canceled
3686,6/18/2026 19:20,June,Balaju,Koteshwor,644,Esewa,Heavy Monsoon Rain,1,1,,Canceled
3687,8/24/2026 6:55,August,Koteshwor,Thamel,307,Esewa,Clear,0,1,4.2,Completed
3688,6/21/2026 19:58,June,Chabahil,Putalisadak,310,Esewa,Clear,1,1,3.7,Completed
3689,7/21/2026 17:49,July,Thamel,Putalisadak,321,Cash,Heavy Monsoon Rain,1,0,4.3,Completed
3690,6/12/2026 10:35,June,Bhaktapur-Suryabinayak,Putalisadak,263,Khalti,Cloudy,1,0,5,Completed
3691,6/30/2026 7:11,June,Lalitpur-Jhamsikhel,Kalanki,310,Esewa,Cloudy,0,1,3.6,Completed
3692,7/15/2026 20:47,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,477,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
3693,7/20/2026 0:29,July,Thamel,Chabahil,442,Khalti,Heavy Monsoon Rain,0,1,4.8,Completed
3694,8/30/2026 8:24,August,Chabahil,Putalisadak,296,Cash,Clear,0,1,,Canceled
3695,8/20/2026 18:22,August,Lalitpur-Jhamsikhel,Putalisadak,479,Cash,Cloudy,1,0,3.9,Completed
3696,8/18/2026 3:27,August,Koteshwor,Lalitpur-Jhamsikhel,408,Cash,Heavy Monsoon Rain,0,1,3.5,Completed
3697,6/21/2026 5:04,June,Koteshwor,Lalitpur-Jhamsikhel,372,Cash,Heavy Monsoon Rain,0,1,,Canceled
3698,6/13/2026 7:50,June,Lalitpur-Jhamsikhel,Balaju,365,Khalti,Clear,0,0,4.1,Completed
3699,6/8/2026 22:37,June,Lalitpur-Jhamsikhel,Balaju,369,Fonepay,Clear,0,0,,Canceled
3700,7/28/2026 9:01,July,Chabahil,Bhaktapur-Suryabinayak,555,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
3701,7/7/2026 21:40,July,Thamel,Koteshwor,197,Cash,Clear,0,1,4.1,Completed
3702,8/21/2026 11:59,August,Kalanki,Bhaktapur-Suryabinayak,365,Esewa,Heavy Monsoon Rain,1,1,,Canceled
3703,6/15/2026 17:57,June,Thamel,Lalitpur-Jhamsikhel,456,Esewa,Cloudy,1,0,4.2,Completed
3704,8/16/2026 23:24,August,Putalisadak,Thamel,222,Esewa,Heavy Monsoon Rain,0,0,,Canceled
3705,6/1/2026 4:20,June,Putalisadak,Koteshwor,209,Khalti,Clear,0,1,4.7,Completed
3706,6/5/2026 4:50,June,Chabahil,Koteshwor,257,Fonepay,Cloudy,0,1,4.4,Completed
3707,8/9/2026 1:04,August,Thamel,Putalisadak,336,Esewa,Cloudy,0,0,,Canceled
3708,8/10/2026 7:57,August,Putalisadak,Thamel,128,Khalti,Cloudy,0,0,3.6,Completed
3709,7/28/2026 19:04,July,Bhaktapur-Suryabinayak,Koteshwor,443,Khalti,Heavy Monsoon Rain,1,1,4.7,Completed
3710,6/16/2026 8:18,June,Kalanki,Bhaktapur-Suryabinayak,228,Fonepay,Clear,0,1,,Canceled
3711,7/2/2026 11:04,July,Balaju,Chabahil,395,Esewa,Cloudy,1,1,,Canceled
3712,7/26/2026 9:08,July,Putalisadak,Balaju,299,Cash,Heavy Monsoon Rain,1,0,4.3,Completed
3713,7/2/2026 15:48,July,Chabahil,Lalitpur-Jhamsikhel,215,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3714,8/12/2026 18:50,August,Bhaktapur-Suryabinayak,Putalisadak,378,Esewa,Clear,1,0,4,Completed
3715,6/21/2026 20:11,June,Balaju,Bhaktapur-Suryabinayak,436,Esewa,Heavy Monsoon Rain,0,0,,Canceled
3716,7/4/2026 2:19,July,Kalanki,Koteshwor,285,Fonepay,Cloudy,0,1,3.5,Completed
3717,6/23/2026 23:51,June,Bhaktapur-Suryabinayak,Chabahil,226,Cash,Clear,0,1,4.7,Completed
3718,7/5/2026 9:59,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,475,Esewa,Clear,1,0,,Canceled
3719,6/19/2026 5:34,June,Thamel,Bhaktapur-Suryabinayak,273,Cash,Clear,0,0,4.2,Completed
3720,7/1/2026 7:04,July,Lalitpur-Jhamsikhel,Chabahil,313,Khalti,Cloudy,0,1,4.6,Completed
3721,8/29/2026 2:23,August,Balaju,Chabahil,274,Fonepay,Heavy Monsoon Rain,0,1,4,Completed
3722,6/15/2026 8:44,June,Balaju,Lalitpur-Jhamsikhel,282,Esewa,Clear,0,0,3.8,Completed
3723,6/18/2026 22:00,June,Lalitpur-Jhamsikhel,Kalanki,266,Khalti,Cloudy,0,1,,Canceled
3724,7/2/2026 14:31,July,Putalisadak,Thamel,306,Cash,Heavy Monsoon Rain,0,0,3.6,Completed
3725,8/7/2026 11:32,August,Kalanki,Koteshwor,620,Cash,Heavy Monsoon Rain,1,1,4.9,Completed
3726,6/11/2026 9:13,June,Koteshwor,Thamel,198,Cash,Cloudy,1,1,3.9,Completed
3727,7/26/2026 15:34,July,Putalisadak,Koteshwor,127,Cash,Cloudy,0,1,4.2,Completed
3728,8/10/2026 2:35,August,Balaju,Kalanki,457,Cash,Heavy Monsoon Rain,0,1,,Canceled
3729,8/20/2026 16:20,August,Putalisadak,Chabahil,491,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
3730,7/29/2026 1:26,July,Kalanki,Chabahil,221,Esewa,Cloudy,0,1,3.9,Completed
3731,6/10/2026 11:16,June,Chabahil,Putalisadak,163,Fonepay,Cloudy,1,1,4.1,Completed
3732,6/7/2026 5:12,June,Kalanki,Chabahil,407,Esewa,Heavy Monsoon Rain,0,1,,Canceled
3733,8/22/2026 22:21,August,Kalanki,Putalisadak,190,Khalti,Cloudy,0,1,3.8,Completed
3734,6/13/2026 3:18,June,Chabahil,Kalanki,460,Esewa,Heavy Monsoon Rain,0,1,,Canceled
3735,8/1/2026 1:06,August,Bhaktapur-Suryabinayak,Kalanki,396,Khalti,Heavy Monsoon Rain,0,1,4.6,Completed
3736,8/12/2026 4:01,August,Koteshwor,Balaju,471,Esewa,Heavy Monsoon Rain,0,1,4.8,Completed
3737,6/27/2026 23:33,June,Chabahil,Koteshwor,264,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
3738,7/6/2026 1:02,July,Bhaktapur-Suryabinayak,Koteshwor,299,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
